Location,Month,PVOUT_avg_daily,PVOUT_annual_avg_daily,GHI_annual_avg_daily,DNI_annual_avg_daily,TEMP_annual_avg
Ballarat,7,2.5101871490478516,3.914771795272827,4.241317272186279,4.477201461791992,12.164566040039062
Ballarat,8,3.0913281440734863,3.914771795272827,4.241317272186279,4.477201461791992,12.164566040039062
Ballarat,9,3.803532600402832,3.914771795272827,4.241317272186279,4.477201461791992,12.164566040039062
Ballarat,10,4.439934730529785,3.914771795272827,4.241317272186279,4.477201461791992,12.164566040039062
Ballarat,11,4.615704536437988,3.914771795272827,4.241317272186279,4.477201461791992,12.164566040039062
Ballarat,12,4.9553022384643555,3.914771795272827,4.241317272186279,4.477201461791992,12.164566040039062
Bendigo,1,5.510566711425781,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,2,5.347975730895996,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,3,4.972797393798828,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,4,4.269050121307373,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,5,3.276296377182007,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,6,2.8607168197631836,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,7,2.763993501663208,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,8,3.4974708557128906,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,9,4.330150604248047,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,10,4.998956203460693,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,11,4.939505100250244,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Bendigo,12,5.257196426391602,4.330327033996582,4.705913066864014,5.469465255737305,14.480175018310547
Brisbane,1,4.1894965171813965,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,2,4.246581554412842,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,3,4.092864036560059,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,4,4.325732231140137,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,5,4.2380194664001465,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,6,3.750282049179077,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,7,4.286107063293457,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,8,4.821778297424316,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,9,4.834625244140625,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,10,4.737167835235596,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,11,4.5951313972473145,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Brisbane,12,4.215727806091309,4.361849308013916,4.901965141296387,5.185958385467529,19.920194625854492
Cairns,1,4.137566566467285,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,2,4.088561058044434,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,3,4.128175258636475,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,4,4.170660495758057,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,5,3.9110183715820312,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,6,3.7809345722198486,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,7,3.97794246673584,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,8,4.621049404144287,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,9,4.993921756744385,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,10,4.922650337219238,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,11,4.658389091491699,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Cairns,12,4.5430521965026855,4.328814506530762,5.242614269256592,4.727407932281494,23.52245330810547
Canberra,1,5.068498611450195,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,2,4.708202362060547,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,3,4.744478702545166,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,4,4.357399940490723,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,5,4.189433574676514,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,6,3.4135215282440186,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,7,3.8535189628601074,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,8,4.407395362854004,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,9,5.062649250030518,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,10,5.086545944213867,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,11,4.841174602508545,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Canberra,12,4.961930751800537,4.558294296264648,4.802330493927002,5.685522079467773,12.580224990844727
Cobar,1,5.160462379455566,4.821423530578613,5.366740703582764,6.7705183029174805,19.022457122802734
Cobar,2,5.1025919914245605,4.821423530578613,5.366740703582764,6.7705183029174805,19.022457122802734
Cobar,3,5.123641490936279,4.821423530578613,5.366740703582764,6.7705183029174805,19.022457122802734
Cobar,4,4.965189456939697,4.821423530578613,5.366740703582764,6.7705183029174805,19.022457122802734
Cobar,5,4.3067779541015625,4.821423530578613,5.366740703582764,6.7705183029174805,19.022457122802734
Cobar,6,3.6987271308898926,4.821423530578613,5.366740703582764,6.7705183029174805,19.022457122802734
